code,name,market,is_etp,is_spac,is_preferred
445290,KODEX 로봇액티브,KOSPI,True,False,False
445690,BNK 주주가치액티브,KOSPI,True,False,False
445910,TIGER MKF배당귀족,KOSPI,True,False,False
446690,KODEX 아시아AI반도체exChina액티브,KOSPI,True,False,False
446700,RISE 배터리 리사이클링,KOSPI,True,False,False
446720,SOL 미국배당다우존스,KOSPI,True,False,False
446770,ACE 글로벌반도체TOP4 Plus,KOSPI,True,False,False
447430,ACE 주주환원가치주액티브,KOSPI,True,False,False
447620,SOL 미국TOP5채권혼합40 Solactive,KOSPI,True,False,False
447660,PLUS 애플채권혼합,KOSPI,True,False,False
447770,TIGER 테슬라채권혼합Fn,KOSPI,True,False,False
448100,WON 200,KOSPI,True,False,False
448290,TIGER 미국S&P500(H),KOSPI,True,False,False
448300,TIGER 미국나스닥100(H),KOSPI,True,False,False
448330,KODEX 삼성전자채권혼합,KOSPI,True,False,False
448490,HANARO 32-10 국고채액티브,KOSPI,True,False,False
448540,ACE 엔비디아채권혼합,KOSPI,True,False,False
448570,FOCUS AI코리아액티브,KOSPI,True,False,False
448630,RISE 삼성그룹Top3채권혼합,KOSPI,True,False,False
449170,TIGER KOFR금리액티브(합성),KOSPI,True,False,False
449180,KODEX 미국S&P500(H),KOSPI,True,False,False
449190,KODEX 미국나스닥100(H),KOSPI,True,False,False
449450,PLUS K방산,KOSPI,True,False,False
449580,RISE 테슬라애플아마존채권혼합,KOSPI,True,False,False
449680,TIGER 한중전기차(합성),KOSPI,True,False,False
449690,TIGER 한중반도체(합성),KOSPI,True,False,False
449770,KIWOOM 미국S&P500,KOSPI,True,False,False
449780,KIWOOM 미국S&P500(H),KOSPI,True,False,False
450180,KODEX 한중전기차(합성),KOSPI,True,False,False
450190,KODEX 한중반도체(합성),KOSPI,True,False,False
450910,SOL 코스닥150,KOSPI,True,False,False
451000,PLUS 종합채권(AA-이상)액티브,KOSPI,True,False,False
451060,1Q 200액티브,KOSPI,True,False,False
451150,에셋플러스 글로벌영에이지액티브,KOSPI,True,False,False
451530,TIGER 국고채30년스트립액티브,KOSPI,True,False,False
451540,TIGER 종합채권(AA-이상)액티브,KOSPI,True,False,False
451600,PLUS 국고채30년액티브,KOSPI,True,False,False
451670,RISE 국채30년레버리지(합성),KOSPI,True,False,False
452250,ACE 미국30년국채선물레버리지(합성 H),KOSPI,True,False,False
45226K,한화갤러리아우,KOSPI,False,False,True
452360,SOL 미국배당다우존스(H),KOSPI,True,False,False
452440,VITA 밸류알파액티브,KOSPI,True,False,False
453010,PLUS KOFR금리,KOSPI,True,False,False
453060,HANARO KOFR금리액티브(합성),KOSPI,True,False,False
453080,KIWOOM 미국나스닥100(H),KOSPI,True,False,False
453330,RISE 미국S&P500(H),KOSPI,True,False,False
453630,KODEX 미국S&P500필수소비재,KOSPI,True,False,False
453640,KODEX 미국S&P500헬스케어,KOSPI,True,False,False
453650,KODEX 미국S&P500금융,KOSPI,True,False,False
453660,KODEX 미국S&P500경기소비재,KOSPI,True,False,False
453810,KODEX 인도Nifty50,KOSPI,True,False,False
453820,KODEX 인도Nifty50레버리지(합성),KOSPI,True,False,False
453850,ACE 미국30년국채액티브(H),KOSPI,True,False,False
453870,TIGER 인도니프티50,KOSPI,True,False,False
453950,TIGER TSMC파운드리밸류체인,KOSPI,True,False,False
454180,KIWOOM 차이나내수소비TOP CSI,KOSPI,True,False,False
454320,HANARO CAPEX설비투자iSelect,KOSPI,True,False,False
454780,KIWOOM 종합채권(AA-이상)액티브,KOSPI,True,False,False
455030,KODEX 미국달러SOFR금리액티브(합성),KOSPI,True,False,False
455660,ACE 미국하이일드액티브(H),KOSPI,True,False,False
455850,SOL AI반도체소부장,KOSPI,True,False,False
455860,SOL 2차전지소부장Fn,KOSPI,True,False,False
455890,RISE 머니마켓액티브,KOSPI,True,False,False
455960,RISE 미국달러SOFR금리액티브(합성),KOSPI,True,False,False
456200,PLUS 미국달러SOFR금리액티브(합성),KOSPI,True,False,False
456250,KODEX 유럽명품TOP10 STOXX,KOSPI,True,False,False
456600,TIMEFOLIO 글로벌AI인공지능액티브,KOSPI,True,False,False
456610,TIGER 미국달러SOFR금리액티브(합성),KOSPI,True,False,False
456680,TIGER 차이나전기차레버리지(합성),KOSPI,True,False,False
456880,ACE 미국달러SOFR금리(합성),KOSPI,True,False,False
457480,ACE 테슬라밸류체인액티브,KOSPI,True,False,False
457690,KODEX 33-06 국고채액티브,KOSPI,True,False,False
457700,KODEX 53-09 국고채액티브,KOSPI,True,False,False
457930,BNK 미래전략기술액티브,KOSPI,True,False,False
457990,PLUS 태양광&ESS,KOSPI,True,False,False
458030,WON 국공채머니마켓액티브,KOSPI,True,False,False
458210,KIWOOM CD금리액티브(합성),KOSPI,True,False,False
458250,TIGER 미국30년국채스트립액티브(합성 H),KOSPI,True,False,False
458260,TIGER 미국투자등급회사채액티브(H),KOSPI,True,False,False
458730,TIGER 미국배당다우존스,KOSPI,True,False,False
458750,TIGER 미국배당다우존스타겟커버드콜1호,KOSPI,True,False,False
458760,TIGER 미국배당다우존스타겟커버드콜2호,KOSPI,True,False,False
459560,KODEX 테슬라밸류체인FactSet,KOSPI,True,False,False
459580,KODEX CD금리액티브(합성),KOSPI,True,False,False
459750,RISE 글로벌주식분산액티브,KOSPI,True,False,False
459790,KIWOOM 미국성장기업30액티브,KOSPI,True,False,False
460270,KIWOOM 미국달러SOFR금리액티브(합성),KOSPI,True,False,False
460280,KIWOOM Fn유전자혁신기술,KOSPI,True,False,False
460660,RISE 미국S&P배당킹,KOSPI,True,False,False
460960,ACE 글로벌인컴TOP10,KOSPI,True,False,False
461270,ACE 26-06 회사채(AA-이상)액티브,KOSPI,True,False,False
461340,HANARO 글로벌생성형AI액티브,KOSPI,True,False,False
461450,KODEX 코스닥글로벌,KOSPI,True,False,False
461460,PLUS 국고채10년액티브,KOSPI,True,False,False
461490,RISE 글로벌자산배분액티브,KOSPI,True,False,False
461500,HANARO 종합채권(AA-이상)액티브,KOSPI,True,False,False
461580,TIGER 코스닥글로벌,KOSPI,True,False,False
461600,SOL 미국30년국채액티브(H),KOSPI,True,False,False
461900,PLUS 미국테크TOP10,KOSPI,True,False,False
461910,PLUS 미국테크TOP10레버리지(합성),KOSPI,True,False,False
461950,KODEX 2차전지핵심소재10,KOSPI,True,False,False
462010,TIGER 2차전지소재Fn,KOSPI,True,False,False
462330,KODEX 2차전지산업레버리지,KOSPI,True,False,False
462340,에셋플러스 글로벌다이나믹시니어액티브,KOSPI,True,False,False
462900,KoAct 바이오헬스케어액티브,KOSPI,True,False,False
463050,TIMEFOLIO K바이오액티브,KOSPI,True,False,False
463250,TIGER K방산&우주,KOSPI,True,False,False
463290,1Q 단기금융채액티브,KOSPI,True,False,False
463300,RISE 중국본토CSI300,KOSPI,True,False,False
463640,KODEX 미국S&P500유틸리티,KOSPI,True,False,False
463680,KODEX 미국S&P500테크놀로지,KOSPI,True,False,False
463690,KODEX 미국S&P500커뮤니케이션,KOSPI,True,False,False
464240,KIWOOM 26-09회사채(AA-이상)액티브,KOSPI,True,False,False
464310,TIGER 글로벌AI&로보틱스 INDXX,KOSPI,True,False,False
464470,PLUS 미국채30년액티브,KOSPI,True,False,False
464600,SOL 자동차소부장Fn,KOSPI,True,False,False
464610,SOL 의료기기소부장Fn,KOSPI,True,False,False
464920,PLUS 일본반도체소부장,KOSPI,True,False,False
464930,TIGER 글로벌혁신블루칩TOP10,KOSPI,True,False,False
465330,RISE 2차전지TOP10,KOSPI,True,False,False
465350,RISE 2차전지TOP10인버스(합성),KOSPI,True,False,False
465580,ACE 미국빅테크TOP7 Plus,KOSPI,True,False,False
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),KOSPI,True,False,False
465620,ACE 미국빅테크TOP7 Plus인버스(합성),KOSPI,True,False,False
465660,TIGER 일본반도체FACTSET,KOSPI,True,False,False
465670,TIGER 미국캐시카우100,KOSPI,True,False,False
465780,마이티 26-09 특수채(AAA)액티브,KOSPI,True,False,False
466810,BNK 2차전지양극재,KOSPI,True,False,False
466920,SOL 조선TOP3플러스,KOSPI,True,False,False
466930,SOL 자동차TOP3플러스,KOSPI,True,False,False
466940,TIGER 은행고배당플러스TOP10,KOSPI,True,False,False
466950,TIGER 글로벌AI액티브,KOSPI,True,False,False
468370,KODEX iShares미국인플레이션국채액티브,KOSPI,True,False,False
468380,KODEX iShares미국하이일드액티브,KOSPI,True,False,False
468630,KODEX iShares미국투자등급회사채액티브,KOSPI,True,False,False
469050,RISE 미국반도체NYSE(H),KOSPI,True,False,False
469060,RISE 미국반도체NYSE,KOSPI,True,False,False
469070,RISE AI&로봇,KOSPI,True,False,False
469150,ACE AI반도체포커스,KOSPI,True,False,False
469160,ACE 일본반도체,KOSPI,True,False,False
469170,ACE 포스코그룹포커스,KOSPI,True,False,False
469530,RISE 미국달러선물인버스,KOSPI,True,False,False
469790,KIWOOM K-테크TOP10,KOSPI,True,False,False
469830,SOL 초단기채권액티브,KOSPI,True,False,False
470310,UNICORN 생성형AI강소기업액티브,KOSPI,True,False,False
471040,KoAct 글로벌AI&로봇액티브,KOSPI,True,False,False
471230,KODEX 국고채10년액티브,KOSPI,True,False,False
471460,KIWOOM 국고채30년액티브,KOSPI,True,False,False
471760,TIGER AI반도체핵심공정,KOSPI,True,False,False
471780,TIGER 코리아테크액티브,KOSPI,True,False,False
471990,KODEX AI반도체핵심장비,KOSPI,True,False,False
472150,TIGER 배당커버드콜액티브,KOSPI,True,False,False
472160,TIGER 미국테크TOP10 INDXX(H),KOSPI,True,False,False
472170,TIGER 미국테크TOP10채권혼합,KOSPI,True,False,False
472350,1Q 차이나H(H),KOSPI,True,False,False
472720,TRUSTON 주주가치액티브,KOSPI,True,False,False
472830,RISE 미국30년국채커버드콜(합성),KOSPI,True,False,False
472840,ITF 200,KOSPI,True,False,False
472870,RISE 미국30년국채엔화노출(합성 H),KOSPI,True,False,False
472920,HK 종합채권(AA-이상)액티브,KOSPI,True,False,False
473290,KODEX 26-12 회사채(AA-이상)액티브,KOSPI,True,False,False
473330,SOL 미국30년국채커버드콜(합성),KOSPI,True,False,False
473440,ACE 11월만기자동연장회사채AA-이상액티브,KOSPI,True,False,False
473460,KODEX 미국서학개미,KOSPI,True,False,False
473490,KIWOOM 글로벌AI반도체,KOSPI,True,False,False
473590,ACE 미국주식베스트셀러,KOSPI,True,False,False
473640,HANARO 글로벌금채굴기업,KOSPI,True,False,False
474220,TIGER 미국테크TOP10타겟커버드콜,KOSPI,True,False,False
474390,SOL 국고채30년액티브,KOSPI,True,False,False
474590,WON 반도체밸류체인액티브,KOSPI,True,False,False
474800,KIWOOM 미국원유에너지기업,KOSPI,True,False,False
474920,에셋플러스 차이나일등기업포커스10액티브,KOSPI,True,False,False
475050,ACE KPOP포커스,KOSPI,True,False,False
475070,KoAct 글로벌친환경전력인프라액티브,KOSPI,True,False,False
475080,KODEX 테슬라커버드콜채권혼합액티브,KOSPI,True,False,False
475260,ACE 2월만기자동연장회사채AA-이상액티브,KOSPI,True,False,False
475270,ACE 5월만기자동연장회사채AA-이상액티브,KOSPI,True,False,False
475280,ACE 8월만기자동연장회사채AA-이상액티브,KOSPI,True,False,False
475300,SOL 반도체전공정,KOSPI,True,False,False
475310,SOL 반도체후공정,KOSPI,True,False,False
475350,RISE 버크셔포트폴리오TOP10,KOSPI,True,False,False
475380,RISE 글로벌리얼티인컴,KOSPI,True,False,False
475630,TIGER CD1년금리액티브(합성),KOSPI,True,False,False
475720,RISE 200위클리커버드콜,KOSPI,True,False,False
476000,UNICORN 포스트IPO액티브,KOSPI,True,False,False
476030,SOL 미국나스닥100,KOSPI,True,False,False
476070,KODEX 글로벌비만치료제TOP2 Plus,KOSPI,True,False,False
476260,HANARO 반도체핵심공정주도주,KOSPI,True,False,False
476310,RISE 글로벌비만산업TOP2+,KOSPI,True,False,False
476450,KIWOOM 머니마켓액티브,KOSPI,True,False,False
476550,TIGER 미국30년국채커버드콜액티브(H),KOSPI,True,False,False
476690,TIGER 글로벌비만치료제TOP2Plus,KOSPI,True,False,False
476750,ACE 미국30년국채엔화노출액티브(H),KOSPI,True,False,False
476760,ACE 미국30년국채액티브,KOSPI,True,False,False
476800,KODEX 한국부동산리츠인프라,KOSPI,True,False,False
476850,KoAct 배당성장액티브,KOSPI,True,False,False
477050,PLUS 머니마켓액티브,KOSPI,True,False,False
477080,RISE CD금리액티브(합성),KOSPI,True,False,False
477490,에셋플러스 글로벌일등기업포커스10액티브,KOSPI,True,False,False
477730,KODEX 인도타타그룹,KOSPI,True,False,False
478150,TIMEFOLIO 글로벌우주테크&방산액티브,KOSPI,True,False,False
479080,1Q 머니마켓액티브,KOSPI,True,False,False
479520,RISE KOFR금리액티브(합성),KOSPI,True,False,False
479620,SOL 미국AI반도체칩메이커,KOSPI,True,False,False
479730,TIGER 인도빌리언컨슈머,KOSPI,True,False,False
479850,HANARO K-뷰티,KOSPI,True,False,False
480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),KOSPI,True,False,False
480030,ACE 미국500데일리타겟커버드콜(합성),KOSPI,True,False,False
480040,ACE 미국반도체데일리타겟커버드콜(합성),KOSPI,True,False,False
480260,TIGER 27-04회사채(A+이상)액티브,KOSPI,True,False,False
480310,TIGER 글로벌온디바이스AI,KOSPI,True,False,False
480460,WON 한국부동산TOP3플러스,KOSPI,True,False,False
481050,KODEX CD1년금리플러스액티브(합성),KOSPI,True,False,False
481060,KODEX 미국30년국채타겟커버드콜(합성 H),KOSPI,True,False,False
481180,SOL 미국AI소프트웨어,KOSPI,True,False,False
481190,SOL 미국테크TOP10,KOSPI,True,False,False
481200,SOL 미국테크TOP10인버스(합성),KOSPI,True,False,False
481340,RISE 미국30년국채액티브,KOSPI,True,False,False
481430,RISE 국고채10년액티브,KOSPI,True,False,False
482030,KoAct 반도체&2차전지핵심소재액티브,KOSPI,True,False,False
482730,TIGER 미국S&P500타겟데일리커버드콜,KOSPI,True,False,False
483020,KIWOOM 의료AI,KOSPI,True,False,False
483030,KIWOOM 미국블록버스터바이오테크의약품+,KOSPI,True,False,False
483240,TIGER 미국나스닥100ETF선물,KOSPI,True,False,False
483280,KODEX 미국AI테크TOP10타겟커버드콜,KOSPI,True,False,False
483290,KODEX 미국배당다우존스타겟커버드콜,KOSPI,True,False,False
483320,ACE 엔비디아밸류체인액티브,KOSPI,True,False,False
483330,ACE 마이크로소프트밸류체인액티브,KOSPI,True,False,False
483340,ACE 구글밸류체인액티브,KOSPI,True,False,False
483420,ACE 애플밸류체인액티브,KOSPI,True,False,False
483570,KCGI 미국S&P500 TOP10,KOSPI,True,False,False
484790,KODEX 미국30년국채액티브(H),KOSPI,True,False,False
484880,SOL 금융지주플러스고배당,KOSPI,True,False,False
484890,SOL 머니마켓액티브,KOSPI,True,False,False
485540,KODEX 미국AI테크TOP10,KOSPI,True,False,False
485690,RISE 미국AI밸류체인TOP3Plus,KOSPI,True,False,False
485810,TIMEFOLIO 글로벌바이오액티브,KOSPI,True,False,False
486240,DAISHIN343 AI반도체&인프라액티브,KOSPI,True,False,False
486290,TIGER 미국나스닥100타겟데일리커버드콜,KOSPI,True,False,False
486450,SOL 미국AI전력인프라,KOSPI,True,False,False
486830,HANARO 머니마켓액티브,KOSPI,True,False,False
487130,KoAct AI인프라액티브,KOSPI,True,False,False
487230,KODEX 미국AI전력핵심인프라,KOSPI,True,False,False
487240,KODEX AI전력핵심설비,KOSPI,True,False,False
487340,ACE 머니마켓액티브,KOSPI,True,False,False
487750,BNK 온디바이스AI,KOSPI,True,False,False
487910,ACE 인도컨슈머파워액티브,KOSPI,True,False,False
487920,ACE 인도시장대표BIG5그룹액티브,KOSPI,True,False,False
487950,KODEX 대만테크고배당다우존스,KOSPI,True,False,False
488080,TIGER 반도체TOP10레버리지,KOSPI,True,False,False
488200,KIWOOM K-2차전지북미공급망,KOSPI,True,False,False
488210,KIWOOM K-반도체북미공급망,KOSPI,True,False,False
488290,마이다스 일본테크액티브,KOSPI,True,False,False
488480,RISE 일본섹터TOP4Plus,KOSPI,True,False,False
488500,TIGER 미국S&P500동일가중,KOSPI,True,False,False
488720,WON 종합채권(AA-이상)액티브,KOSPI,True,False,False
488770,KODEX 머니마켓액티브,KOSPI,True,False,False
488980,SOL 26-12 회사채(AA-이상)액티브,KOSPI,True,False,False
489000,PLUS 일본엔화초단기국채(합성),KOSPI,True,False,False
489010,PLUS 글로벌AI인프라,KOSPI,True,False,False
489030,PLUS 고배당주위클리커버드콜,KOSPI,True,False,False
489250,KODEX 미국배당다우존스,KOSPI,True,False,False
489290,WON 미국빌리어네어,KOSPI,True,False,False
489860,KIWOOM 글로벌전력GRID인프라,KOSPI,True,False,False
490090,TIGER 미국AI빅테크10,KOSPI,True,False,False
490330,KoAct 미국치매&뇌질환치료제액티브,KOSPI,True,False,False
490480,SOL K방산,KOSPI,True,False,False
490490,SOL 미국배당미국채혼합50,KOSPI,True,False,False
490590,RISE 미국AI밸류체인데일리고정커버드콜,KOSPI,True,False,False
490600,RISE 미국배당100데일리고정커버드콜,KOSPI,True,False,False
491010,TIGER 글로벌AI전력인프라액티브,KOSPI,True,False,False
491090,KODEX 미국테크TOP3플러스,KOSPI,True,False,False
491220,PLUS 200TR,KOSPI,True,False,False
491230,PLUS 국공채머니마켓액티브,KOSPI,True,False,False
491510,파워 K-주주가치액티브,KOSPI,True,False,False
491610,1Q CD금리액티브(합성),KOSPI,True,False,False
491620,RISE 미국테크100데일리고정커버드콜,KOSPI,True,False,False
491630,RISE 미국반도체인버스(합성 H),KOSPI,True,False,False
491700,HK 200,KOSPI,True,False,False
491820,HANARO 전력설비투자,KOSPI,True,False,False
491830,TIGER 미국AI반도체팹리스,KOSPI,True,False,False
492500,1Q 현대차그룹채권(A+이상)&국고통안,KOSPI,True,False,False
493420,SOL 미국배당다우존스2호,KOSPI,True,False,False
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,KOSPI,True,False,False
494180,TIMEFOLIO 글로벌소비트렌드액티브,KOSPI,True,False,False
494210,SOL 미국500타겟데일리커버드콜액티브,KOSPI,True,False,False
494220,UNICORN SK하이닉스밸류체인액티브,KOSPI,True,False,False
494300,KODEX 미국나스닥100데일리커버드콜OTM,KOSPI,True,False,False
494310,KODEX 반도체레버리지,KOSPI,True,False,False
494330,ACE 라이프자산주주가치액티브,KOSPI,True,False,False
494340,ACE 글로벌AI맞춤형반도체,KOSPI,True,False,False
494410,PLUS 미국S&P500성장주,KOSPI,True,False,False
494420,PLUS 미국배당증가성장주데일리커버드콜,KOSPI,True,False,False
494670,TIGER 조선TOP10,KOSPI,True,False,False
494840,TIGER 미국방산TOP10,KOSPI,True,False,False
494890,KODEX 200액티브,KOSPI,True,False,False
495040,PLUS 코리아밸류업,KOSPI,True,False,False
495050,RISE 코리아밸류업,KOSPI,True,False,False
495060,TIMEFOLIO 코리아밸류업액티브,KOSPI,True,False,False
495230,KoAct 코리아밸류업액티브,KOSPI,True,False,False
495330,1Q 코리아밸류업,KOSPI,True,False,False
495550,SOL 코리아밸류업TR,KOSPI,True,False,False
495710,BNK 26-06 특수채(AAA이상)액티브,KOSPI,True,False,False
495750,HANARO 코리아밸류업,KOSPI,True,False,False
495850,KODEX 코리아밸류업,KOSPI,True,False,False
495940,RISE 미국AI테크액티브,KOSPI,True,False,False
496020,WON 전단채플러스액티브,KOSPI,True,False,False
496080,TIGER 코리아밸류업,KOSPI,True,False,False
496090,KIWOOM 코리아밸류업,KOSPI,True,False,False
496120,ACE 코리아밸류업,KOSPI,True,False,False
496130,TRUSTON 코리아밸류업액티브,KOSPI,True,False,False
496770,PLUS 글로벌방산,KOSPI,True,False,False
497510,ACE 글로벌빅파마,KOSPI,True,False,False
497520,ACE 일라이릴리밸류체인,KOSPI,True,False,False
497570,TIGER 미국필라델피아AI반도체나스닥,KOSPI,True,False,False
497780,KoAct 미국천연가스인프라액티브,KOSPI,True,False,False
497880,SOL CD금리&머니마켓액티브,KOSPI,True,False,False
498050,HANARO 바이오코리아액티브,KOSPI,True,False,False
498180,파워 종합채권(AA-이상)액티브,KOSPI,True,False,False
498270,KIWOOM 미국양자컴퓨팅,KOSPI,True,False,False
498400,KODEX 200타겟위클리커버드콜,KOSPI,True,False,False
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,KOSPI,True,False,False
498610,RISE 인도디지털성장,KOSPI,True,False,False
498860,RISE 코리아금융고배당,KOSPI,True,False,False
499150,SOL 미국S&P500엔화노출(H),KOSPI,True,False,False
499660,TIGER CD금리플러스액티브(합성),KOSPI,True,False,False
0004Y0,디비금융제14호스팩,KOSDAQ,False,True,False
0037T0,KB제32호스팩,KOSDAQ,False,True,False
0041B0,교보18호스팩,KOSDAQ,False,True,False
0041J0,엘에스스팩1호,KOSDAQ,False,True,False
0041L0,하나35호스팩,KOSDAQ,False,True,False
0044K0,삼성스팩10호,KOSDAQ,False,True,False
0054V0,엔에이치스팩32호,KOSDAQ,False,True,False
0068Y0,비엔케이제3호스팩,KOSDAQ,False,True,False
0071M0,삼성스팩11호,KOSDAQ,False,True,False
0072Z0,KB제33호스팩,KOSDAQ,False,True,False
0088D0,메리츠제1호스팩,KOSDAQ,False,True,False
0091W0,신영스팩11호,KOSDAQ,False,True,False
0093G0,미래에셋비전스팩8호,KOSDAQ,False,True,False
0096B0,삼성스팩12호,KOSDAQ,False,True,False
0096D0,미래에셋비전스팩9호,KOSDAQ,False,True,False
0097F0,미래에셋비전스팩10호,KOSDAQ,False,True,False
0098T0,교보19호스팩,KOSDAQ,False,True,False
0099W0,미래에셋비전스팩11호,KOSDAQ,False,True,False
0099X0,IBKS제25호스팩,KOSDAQ,False,True,False
0101C0,하나36호스팩,KOSDAQ,False,True,False
0105P0,유진스팩12호,KOSDAQ,False,True,False
021045,대호특수강우,KOSDAQ,False,False,True
032685,소프트센우,KOSDAQ,False,False,True
03481K,해성산업1우,KOSDAQ,False,False,True
444920,유안타제11호스팩,KOSDAQ,False,True,False
446150,유안타제12호스팩,KOSDAQ,False,True,False
448830,미래에셋비전스팩3호,KOSDAQ,False,True,False
450050,하이제8호스팩,KOSDAQ,False,True,False
450940,유안타제14호스팩,KOSDAQ,False,True,False
451700,엔에이치스팩29호,KOSDAQ,False,True,False
452670,상상인제4호스팩,KOSDAQ,False,True,False
452980,신한제11호스팩,KOSDAQ,False,True,False
454640,하나29호스팩,KOSDAQ,False,True,False
455250,KB제25호스팩,KOSDAQ,False,True,False
455310,한화플러스제4호스팩,KOSDAQ,False,True,False
455910,에스케이증권제9호스팩,KOSDAQ,False,True,False
456490,교보14호스팩,KOSDAQ,False,True,False
457630,대신밸런스제16호스팩,KOSDAQ,False,True,False
457940,에스케이증권제10호스팩,KOSDAQ,False,True,False
458610,한국제12호스팩,KOSDAQ,False,True,False
462020,에이치엠씨제6호스팩,KOSDAQ,False,True,False
464440,한국제13호스팩,KOSDAQ,False,True,False
464680,KB제27호스팩,KOSDAQ,False,True,False
465320,교보15호스팩,KOSDAQ,False,True,False
466690,키움히어로제1호스팩,KOSDAQ,False,True,False
466910,엔에이치스팩30호,KOSDAQ,False,True,False
467930,IBKS제23호스팩,KOSDAQ,False,True,False
468760,유진스팩10호,KOSDAQ,False,True,False
469480,IBKS제24호스팩,KOSDAQ,False,True,False
469880,하나30호스팩,KOSDAQ,False,True,False
469900,하나31호스팩,KOSDAQ,False,True,False
471050,대신밸런스제17호스팩,KOSDAQ,False,True,False
472220,신영스팩10호,KOSDAQ,False,True,False
472230,에스케이증권제11호스팩,KOSDAQ,False,True,False
473000,에스케이증권제12호스팩,KOSDAQ,False,True,False
473050,유안타제15호스팩,KOSDAQ,False,True,False
473370,비엔케이제2호스팩,KOSDAQ,False,True,False
473950,에스케이증권제13호스팩,KOSDAQ,False,True,False
474490,유안타제16호스팩,KOSDAQ,False,True,False
474660,신한제12호스팩,KOSDAQ,False,True,False
474930,신한제13호스팩,KOSDAQ,False,True,False
475240,하나32호스팩,KOSDAQ,False,True,False
475250,하나33호스팩,KOSDAQ,False,True,False
477340,에이치엠씨제7호스팩,KOSDAQ,False,True,False
477380,미래에셋비전스팩4호,KOSDAQ,False,True,False
477470,미래에셋비전스팩5호,KOSDAQ,False,True,False
477760,DB금융스팩12호,KOSDAQ,False,True,False
478110,이베스트스팩6호,KOSDAQ,False,True,False
478390,KB제29호스팩,KOSDAQ,False,True,False
478440,미래에셋비전스팩6호,KOSDAQ,False,True,False
478780,대신밸런스제18호스팩,KOSDAQ,False,True,False
479880,한국제15호스팩,KOSDAQ,False,True,False
481890,엔에이치스팩31호,KOSDAQ,False,True,False
482520,교보16호스팩,KOSDAQ,False,True,False
482680,미래에셋비전스팩7호,KOSDAQ,False,True,False
482690,대신밸런스제19호스팩,KOSDAQ,False,True,False
484130,하나34호스팩,KOSDAQ,False,True,False
486630,KB제30호스팩,KOSDAQ,False,True,False
487360,신한제14호스팩,KOSDAQ,False,True,False
487720,키움제10호스팩,KOSDAQ,False,True,False
487830,신한제15호스팩,KOSDAQ,False,True,False
488060,유진스팩11호,KOSDAQ,False,True,False
489210,교보17호스팩,KOSDAQ,False,True,False
489480,키움제11호스팩,KOSDAQ,False,True,False
489730,디비금융제13호스팩,KOSDAQ,False,True,False
492220,KB제31호스팩,KOSDAQ,False,True,False
493790,유안타제17호스팩,KOSDAQ,False,True,False
496070,신한제16호스팩,KOSDAQ,False,True,False
498390,한화플러스제5호스팩,KOSDAQ,False,True,False
